tab 	locations														
age	age_high	age_low	age_unit	geologic_classes	lat_n	lat_s	lithologies	location	location_type	lon_e	lon_w				
This study	1	119.4	-1.9	I1938-3B-LP-DIR-AF	Molspin	1.74E-05	1.540724	273	I1938-3B-LP-DIR-AF-1	LT-AF-Z	2	I1938-3B	0	273	g
This study	1	123.4	-11.6	I1938-3B-LP-DIR-AF	Molspin	1.60E-05	1.420305	273	I1938-3B-LP-DIR-AF-2	LT-AF-Z	3	I1938-3B	0.005	273	g
This study	1	123.1	-10.6	I1938-3B-LP-DIR-AF	Molspin	1.49E-05	1.315892	273	I1938-3B-LP-DIR-AF-3	LT-AF-Z	4	I1938-3B	0.0075	273	g
This study	1	121.7	-9.8	I1938-3B-LP-DIR-AF	Molspin	1.36E-05	1.207986	273	I1938-3B-LP-DIR-AF-4	LT-AF-Z	5	I1938-3B	0.01	273	g
This study	1	122.4	-8.4	I1938-3B-LP-DIR-AF	Molspin	1.10E-05	0.972809	273	I1938-3B-LP-DIR-AF-5	LT-AF-Z	6	I1938-3B	0.015	273	g
This study	1	128	-9.3	I1938-3B-LP-DIR-AF	Molspin	8.74E-06	0.774513	273	I1938-3B-LP-DIR-AF-6	LT-AF-Z	7	I1938-3B	0.02	273	g
This study	1	124.6	-9.3	I1938-3B-LP-DIR-AF	Molspin	7.27E-06	0.643946	273	I1938-3B-LP-DIR-AF-7	LT-AF-Z	8	I1938-3B	0.025	273	g
This study	1	127.4	-8.4	I1938-3B-LP-DIR-AF	Molspin	5.94E-06	0.525694	273	I1938-3B-LP-DIR-AF-8	LT-AF-Z	9	I1938-3B	0.03	273	g
This study	1	122.5	-5.1	I1938-3B-LP-DIR-AF	Molspin	5.12E-06	0.453663	273	I1938-3B-LP-DIR-AF-9	LT-AF-Z	1	I1938-3B	0.035	273	g
This study	1	123.5	-8.3	I1938-3B-LP-DIR-AF	Molspin	4.28E-06	0.379266	273	I1938-3B-LP-DIR-AF-10	LT-AF-Z	11	I1938-3B	0.04	273	g
This study	1	116	-6.2	I1938-3B-LP-DIR-AF	Molspin	3.34E-06	0.295569	273	I1938-3B-LP-DIR-AF-11	LT-AF-Z	12	I1938-3B	0.05	273	g
This study	1	127	-7.8	I1938-3B-LP-DIR-AF	Molspin	2.75E-06	0.243739	273	I1938-3B-LP-DIR-AF-12	LT-AF-Z	13	I1938-3B	0.06	273	g
This study	1	128.2	-8.5	I1938-3B-LP-DIR-AF	Molspin	2.50E-06	0.221855	273	I1938-3B-LP-DIR-AF-13	LT-AF-Z	14	I1938-3B	0.07	273	g
This study	1	126.6	-6.9	I1938-3B-LP-DIR-AF	Molspin	2.14E-06	0.189188	273	I1938-3B-LP-DIR-AF-14	LT-AF-Z	15	I1938-3B	0.08	273	g
This study	1	128.8	-7.2	I1938-3B-LP-DIR-AF	Molspin	1.89E-06	0.167677	273	I1938-3B-LP-DIR-AF-15	LT-AF-Z	16	I1938-3B	0.09	273	g
This study	1	132.5	-11.2	I1938-3B-LP-DIR-AF	Molspin	1.44E-06	0.12748	273	I1938-3B-LP-DIR-AF-16	LT-AF-Z	17	I1938-3B	0.1	273	g
This study	4.3	179.6	-28.5	I1938-4B-LP-DIR-AF	Molspin	1.40E-05	1.272602	273	I1938-4B-LP-DIR-AF-1	LT-AF-Z	2	I1938-4B	0	273	g
This study	4.3	181.5	-29.5	I1938-4B-LP-DIR-AF	Molspin	1.43E-05	1.299272	273	I1938-4B-LP-DIR-AF-2	LT-AF-Z	3	I1938-4B	0.025	273	g
This study	2.8	181.2	-27.9	I1938-4B-LP-DIR-AF	Molspin	1.39E-05	1.258786	273	I1938-4B-LP-DIR-AF-3	LT-AF-Z	4	I1938-4B	0.05	273	g
This study	3.2	179.8	-25.7	I1938-4B-LP-DIR-AF	Molspin	1.32E-05	1.195605	273	I1938-4B-LP-DIR-AF-4	LT-AF-Z	5	I1938-4B	0.075	273	g
This study	2.5	181.8	-22.2	I1938-4B-LP-DIR-AF	Molspin	1.21E-05	1.095937	273	I1938-4B-LP-DIR-AF-5	LT-AF-Z	6	I1938-4B	0.1	273	g
This study	2.1	179.8	-22.2	I1938-4B-LP-DIR-AF	Molspin	1.20E-05	1.087678	273	I1938-4B-LP-DIR-AF-6	LT-AF-Z	7	I1938-4B	0.125	273	g
This study	3.7	183.2	-22.2	I1938-4B-LP-DIR-AF	Molspin	1.21E-05	1.09707	273	I1938-4B-LP-DIR-AF-7	LT-AF-Z	8	I1938-4B	0.15	273	g
This study	3.2	184.5	-16.5	I1938-4B-LP-DIR-AF	Molspin	7.08E-06	0.641191	273	I1938-4B-LP-DIR-AF-8	LT-AF-Z	9	I1938-4B	0.2	273	g
This study	1.9	185.6	-17.4	I1938-4B-LP-DIR-AF	Molspin	5.79E-06	0.524149	273	I1938-4B-LP-DIR-AF-9	LT-AF-Z	1	I1938-4B	0.25	273	g
This study	3.1	185.2	-15.4	I1938-4B-LP-DIR-AF	Molspin	4.74E-06	0.429202	273	I1938-4B-LP-DIR-AF-10	LT-AF-Z	11	I1938-4B	0.3	273	g
This study	3.8	184.1	-15	I1938-4B-LP-DIR-AF	Molspin	3.44E-06	0.311976	273	I1938-4B-LP-DIR-AF-11	LT-AF-Z	12	I1938-4B	0.4	273	g
This study	1	186.9	-6.9	I1938-4B-LP-DIR-AF	Molspin	1.53E-06	0.1386	273	I1938-4B-LP-DIR-AF-12	LT-AF-Z	13	I1938-4B	0.5	273	g
This study	1	175	-8.1	I1938-4B-LP-DIR-AF	Molspin	1.43E-06	0.1298	273	I1938-4B-LP-DIR-AF-13	LT-AF-Z	14	I1938-4B	0.6	273	g
This study	1	186.6	-11.2	I1938-4B-LP-DIR-AF	Molspin	1.41E-06	0.1276	273	I1938-4B-LP-DIR-AF-14	LT-AF-Z	15	I1938-4B	0.7	273	g
This study	3.8	166.6	-23	i1938-5b-LP-DIR-AF	Molspin	1.20E-05	1.0662533	273	i1938-5b-LP-DIR-AF-1	LT-AF-Z	2	i1938-5b	0	273	g
This study	5.5	167.6	-25.4	i1938-5b-LP-DIR-AF	Molspin	1.19E-05	1.0548546	273	i1938-5b-LP-DIR-AF-2	LT-AF-Z	3	i1938-5b	0.025	273	g
This study	4.2	172.7	-25.2	i1938-5b-LP-DIR-AF	Molspin	1.16E-05	1.0279694	273	i1938-5b-LP-DIR-AF-3	LT-AF-Z	4	i1938-5b	0.05	273	g
This study	3.5	168.4	-24.4	i1938-5b-LP-DIR-AF	Molspin	1.18E-05	1.0446198	273	i1938-5b-LP-DIR-AF-4	LT-AF-Z	5	i1938-5b	0.075	273	g
This study	3.9	171.1	-23.3	i1938-5b-LP-DIR-AF	Molspin	1.10E-05	0.9759692	273	i1938-5b-LP-DIR-AF-5	LT-AF-Z	6	i1938-5b	0.1	273	g
This study	4.2	173	-18.6	i1938-5b-LP-DIR-AF	Molspin	9.84E-06	0.871452	273	i1938-5b-LP-DIR-AF-6	LT-AF-Z	7	i1938-5b	0.125	273	g
This study	3.9	179.1	-17.3	i1938-5b-LP-DIR-AF	Molspin	8.94E-06	0.7917894	273	i1938-5b-LP-DIR-AF-7	LT-AF-Z	8	i1938-5b	0.15	273	g
This study	2.6	180	-12.7	i1938-5b-LP-DIR-AF	Molspin	5.91E-06	0.5236199	273	i1938-5b-LP-DIR-AF-8	LT-AF-Z	9	i1938-5b	0.2	273	g
This study	3.2	180.7	-15.9	i1938-5b-LP-DIR-AF	Molspin	5.12E-06	0.4531722	273	i1938-5b-LP-DIR-AF-9	LT-AF-Z	1	i1938-5b	0.25	273	g
This study	3.6	179	-15.5	i1938-5b-LP-DIR-AF	Molspin	4.26E-06	0.3772685	273	i1938-5b-LP-DIR-AF-10	LT-AF-Z	11	i1938-5b	0.3	273	g
This study	2.7	178.3	-11.9	i1938-5b-LP-DIR-AF	Molspin	3.13E-06	0.2776581	273	i1938-5b-LP-DIR-AF-11	LT-AF-Z	12	i1938-5b	0.4	273	g
This study	1.6	176.2	-18.8	I1938-6b-LP-DIR-AF	Molspin	2.76E-06	0.2439445	273	I1938-6b-LP-DIR-AF-1	LT-AF-Z	2	I1938-6b	0	273	g
This study	2.5	175.1	-17.8	I1938-6b-LP-DIR-AF	Molspin	2.78E-06	0.2462277	273	I1938-6b-LP-DIR-AF-2	LT-AF-Z	3	I1938-6b	0.003	273	g
This study	2	177.7	-18.3	I1938-6b-LP-DIR-AF	Molspin	2.71E-06	0.2397468	273	I1938-6b-LP-DIR-AF-3	LT-AF-Z	4	I1938-6b	0.005	273	g
This study	3.1	183.1	-16.2	I1938-6b-LP-DIR-AF	Molspin	2.69E-06	0.2377475	273	I1938-6b-LP-DIR-AF-4	LT-AF-Z	5	I1938-6b	0.008	273	g
This study	1.8	181.5	-15.9	I1938-6b-LP-DIR-AF	Molspin	2.68E-06	0.2372845	273	I1938-6b-LP-DIR-AF-5	LT-AF-Z	6	I1938-6b	0.01	273	g
This study	2	175.6	-16.7	I1938-6b-LP-DIR-AF	Molspin	2.60E-06	0.2304302	273	I1938-6b-LP-DIR-AF-6	LT-AF-Z	7	I1938-6b	0.013	273	g
This study	2.4	176.1	-15.6	I1938-6b-LP-DIR-AF	Molspin	2.54E-06	0.2246675	273	I1938-6b-LP-DIR-AF-7	LT-AF-Z	8	I1938-6b	0.015	273	g
This study	3.7	181.8	-16.8	I1938-6b-LP-DIR-AF	Molspin	2.69E-06	0.2378871	273	I1938-6b-LP-DIR-AF-8	LT-AF-Z	9	I1938-6b	0.02	273	g
This study	3.6	178	-16.6	I1938-6b-LP-DIR-AF	Molspin	2.70E-06	0.2387745	273	I1938-6b-LP-DIR-AF-9	LT-AF-Z	1	I1938-6b	0.025	273	g
This study	3	174.7	-15.5	I1938-6b-LP-DIR-AF	Molspin	2.65E-06	0.2344534	273	I1938-6b-LP-DIR-AF-10	LT-AF-Z	11	I1938-6b	0.03	273	g
This study	2.1	183	-14.3	I1938-6b-LP-DIR-AF	Molspin	2.63E-06	0.2331255	273	I1938-6b-LP-DIR-AF-11	LT-AF-Z	12	I1938-6b	0.035	273	g
This study	3.2	180	-11.9	I1938-6b-LP-DIR-AF	Molspin	2.43E-06	0.2154417	273	I1938-6b-LP-DIR-AF-12	LT-AF-Z	13	I1938-6b	0.04	273	g
This study	1.5	179.2	-10.8	I1938-6b-LP-DIR-AF	Molspin	2.01E-06	0.1782872	273	I1938-6b-LP-DIR-AF-13	LT-AF-Z	14	I1938-6b	0.05	273	g
This study	2.4	165.2	-23.3	I1938-6b-LP-DIR-AF	Molspin	2.10E-06	0.1861944	273	I1938-6b-LP-DIR-AF-14	LT-AF-Z	15	I1938-6b	0.06	273	g
This study	3.8	167.9	-22.3	I1938-6b-LP-DIR-AF	Molspin	1.60E-06	0.1419366	273	I1938-6b-LP-DIR-AF-15	LT-AF-Z	16	I1938-6b	0.07	273	g
This study	2.5	173	-29.5	I1938-6b-LP-DIR-AF	Molspin	1.14E-06	0.1009441	273	I1938-6b-LP-DIR-AF-16	LT-AF-Z	17	I1938-6b	0.08	273	g
This study	2	166.6	-18.1	I1938-6b-LP-DIR-AF	Molspin	1.17E-06	0.1034745	273	I1938-6b-LP-DIR-AF-17	LT-AF-Z	18	I1938-6b	0.09	273	g
This study	1.7	165.4	-17.9	I1938-6b-LP-DIR-AF	Molspin	7.15E-07	0.0633107	273	I1938-6b-LP-DIR-AF-18	LT-AF-Z	19	I1938-6b	0.1	273	g
This study	1	167.8	-7.3	I1938-8B-LP-DIR-AF	Molspin	1.71E-05	1.518357	273	I1938-8B-LP-DIR-AF-1	LT-AF-Z	2	I1938-8B	0	273	g
This study	1	169.1	-12.8	I1938-8B-LP-DIR-AF	Molspin	1.74E-05	1.544364	273	I1938-8B-LP-DIR-AF-2	LT-AF-Z	3	I1938-8B	0.005	273	g
This study	1	170.8	-12.9	I1938-8B-LP-DIR-AF	Molspin	1.71E-05	1.51753	273	I1938-8B-LP-DIR-AF-3	LT-AF-Z	4	I1938-8B	0.0075	273	g
This study	1	168.2	-13.9	I1938-8B-LP-DIR-AF	Molspin	1.64E-05	1.453199	273	I1938-8B-LP-DIR-AF-4	LT-AF-Z	5	I1938-8B	0.01	273	g
This study	1	168.8	-12.5	I1938-8B-LP-DIR-AF	Molspin	1.42E-05	1.260167	273	I1938-8B-LP-DIR-AF-5	LT-AF-Z	6	I1938-8B	0.015	273	g
This study	1	170.9	-12.1	I1938-8B-LP-DIR-AF	Molspin	1.16E-05	1.025324	273	I1938-8B-LP-DIR-AF-6	LT-AF-Z	7	I1938-8B	0.02	273	g
This study	1	168.8	-11	I1938-8B-LP-DIR-AF	Molspin	9.57E-06	0.847361	273	I1938-8B-LP-DIR-AF-7	LT-AF-Z	8	I1938-8B	0.025	273	g
This study	1	165.2	-8.7	I1938-8B-LP-DIR-AF	Molspin	7.89E-06	0.699135	273	I1938-8B-LP-DIR-AF-8	LT-AF-Z	9	I1938-8B	0.03	273	g
This study	1	169.2	-8.3	I1938-8B-LP-DIR-AF	Molspin	6.49E-06	0.575169	273	I1938-8B-LP-DIR-AF-9	LT-AF-Z	1	I1938-8B	0.035	273	g
This study	1	168.3	-9.2	I1938-8B-LP-DIR-AF	Molspin	5.68E-06	0.502789	273	I1938-8B-LP-DIR-AF-10	LT-AF-Z	11	I1938-8B	0.04	273	g
This study	1	170.1	-4.9	I1938-8B-LP-DIR-AF	Molspin	4.41E-06	0.390214	273	I1938-8B-LP-DIR-AF-11	LT-AF-Z	12	I1938-8B	0.05	273	g
This study	1	170.9	-3.4	I1938-8B-LP-DIR-AF	Molspin	3.42E-06	0.303363	273	I1938-8B-LP-DIR-AF-12	LT-AF-Z	13	I1938-8B	0.06	273	g
This study	1	173.9	-0.7	I1938-8B-LP-DIR-AF	Molspin	2.88E-06	0.255449	273	I1938-8B-LP-DIR-AF-13	LT-AF-Z	14	I1938-8B	0.07	273	g
This study	1	174.7	-1.1	I1938-8B-LP-DIR-AF	Molspin	2.31E-06	0.204922	273	I1938-8B-LP-DIR-AF-14	LT-AF-Z	15	I1938-8B	0.08	273	g
This study	1	182.4	-2.9	I1938-8B-LP-DIR-AF	Molspin	1.64E-06	0.145316	273	I1938-8B-LP-DIR-AF-15	LT-AF-Z	16	I1938-8B	0.09	273	g
This study	1	187	-9.6	I1938-8B-LP-DIR-AF	Molspin	1.48E-06	0.131278	273	I1938-8B-LP-DIR-AF-16	LT-AF-Z	17	I1938-8B	0.1	273	g
This study	1	118.3	2.5	I1938-9B-LP-DIR-AF	Molspin	2.26E-05	2.004598	273	I1938-9B-LP-DIR-AF-1	LT-AF-Z	2	I1938-9B	0	273	g
This study	1	122.1	0.7	I1938-9B-LP-DIR-AF	Molspin	2.23E-05	1.973971	273	I1938-9B-LP-DIR-AF-2	LT-AF-Z	3	I1938-9B	0.005	273	g
This study	1	119.5	-0.3	I1938-9B-LP-DIR-AF	Molspin	2.15E-05	1.907701	273	I1938-9B-LP-DIR-AF-3	LT-AF-Z	4	I1938-9B	0.0075	273	g
This study	1	121.1	-1.3	I1938-9B-LP-DIR-AF	Molspin	2.06E-05	1.826215	273	I1938-9B-LP-DIR-AF-4	LT-AF-Z	5	I1938-9B	0.01	273	g
This study	1	121.9	-0.9	I1938-9B-LP-DIR-AF	Molspin	1.75E-05	1.54968	273	I1938-9B-LP-DIR-AF-5	LT-AF-Z	6	I1938-9B	0.015	273	g
This study	1	120.4	-1.3	I1938-9B-LP-DIR-AF	Molspin	1.45E-05	1.285444	273	I1938-9B-LP-DIR-AF-6	LT-AF-Z	7	I1938-9B	0.02	273	g
This study	1	118.7	-0.4	I1938-9B-LP-DIR-AF	Molspin	1.18E-05	1.04855	273	I1938-9B-LP-DIR-AF-7	LT-AF-Z	8	I1938-9B	0.025	273	g
This study	1	120.7	-0.6	I1938-9B-LP-DIR-AF	Molspin	9.47E-06	0.838514	273	I1938-9B-LP-DIR-AF-8	LT-AF-Z	9	I1938-9B	0.03	273	g
This study	1	118.7	1.2	I1938-9B-LP-DIR-AF	Molspin	7.84E-06	0.694718	273	I1938-9B-LP-DIR-AF-9	LT-AF-Z	1	I1938-9B	0.035	273	g
This study	1	123.8	3.1	I1938-9B-LP-DIR-AF	Molspin	6.54E-06	0.57966	273	I1938-9B-LP-DIR-AF-10	LT-AF-Z	11	I1938-9B	0.04	273	g
This study	1	123.7	1.1	I1938-9B-LP-DIR-AF	Molspin	4.86E-06	0.430522	273	I1938-9B-LP-DIR-AF-11	LT-AF-Z	12	I1938-9B	0.05	273	g
This study	1	126	-0.7	I1938-9B-LP-DIR-AF	Molspin	3.67E-06	0.325063	273	I1938-9B-LP-DIR-AF-12	LT-AF-Z	13	I1938-9B	0.06	273	g
This study	1	118.5	6.3	I1938-9B-LP-DIR-AF	Molspin	3.08E-06	0.272369	273	I1938-9B-LP-DIR-AF-13	LT-AF-Z	14	I1938-9B	0.07	273	g
This study	1	126	1.7	I1938-9B-LP-DIR-AF	Molspin	2.78E-06	0.246214	273	I1938-9B-LP-DIR-AF-14	LT-AF-Z	15	I1938-9B	0.08	273	g
This study	1	129.3	5.8	I1938-9B-LP-DIR-AF	Molspin	2.42E-06	0.214509	273	I1938-9B-LP-DIR-AF-15	LT-AF-Z	16	I1938-9B	0.09	273	g
This study	1	118.1	5.9	I1938-9B-LP-DIR-AF	Molspin	2.09E-06	0.185388	273	I1938-9B-LP-DIR-AF-16	LT-AF-Z	17	I1938-9B	0.1	273	g
This study	0.9	252.4	67	I1939-1B-LP-DIR-AF	Molspin	2.18E-05	1.926829	273	I1939-1B-LP-DIR-AF-1	LT-AF-Z	2	I1939-1B	0	273	g
This study	1.7	257.1	66.2	I1939-1B-LP-DIR-AF	Molspin	2.03E-05	1.798588	273	I1939-1B-LP-DIR-AF-2	LT-AF-Z	3	I1939-1B	0.025	273	g
This study	3.2	258.3	67.9	I1939-1B-LP-DIR-AF	Molspin	1.89E-05	1.675079	273	I1939-1B-LP-DIR-AF-3	LT-AF-Z	4	I1939-1B	0.05	273	g
This study	3.2	266.4	71.5	I1939-1B-LP-DIR-AF	Molspin	1.65E-05	1.458268	273	I1939-1B-LP-DIR-AF-4	LT-AF-Z	5	I1939-1B	0.075	273	g
This study	1.9	261.4	70.6	I1939-1B-LP-DIR-AF	Molspin	1.39E-05	1.231093	273	I1939-1B-LP-DIR-AF-5	LT-AF-Z	6	I1939-1B	0.1	273	g
This study	0.9	274.4	74.2	I1939-1B-LP-DIR-AF	Molspin	1.06E-05	0.935625	273	I1939-1B-LP-DIR-AF-6	LT-AF-Z	7	I1939-1B	0.125	273	g
This study	2.4	286.5	72.8	I1939-1B-LP-DIR-AF	Molspin	8.00E-06	0.7088	273	I1939-1B-LP-DIR-AF-7	LT-AF-Z	8	I1939-1B	0.15	273	g
This study	1.4	303.1	69.3	I1939-1B-LP-DIR-AF	Molspin	6.41E-06	0.568091	273	I1939-1B-LP-DIR-AF-8	LT-AF-Z	9	I1939-1B	0.175	273	g
This study	2	296.7	69	I1939-1B-LP-DIR-AF	Molspin	5.13E-06	0.4548	273	I1939-1B-LP-DIR-AF-9	LT-AF-Z	1	I1939-1B	0.2	273	g
This study	0.9	301.2	63.5	I1939-1B-LP-DIR-AF	Molspin	3.88E-06	0.343497	273	I1939-1B-LP-DIR-AF-10	LT-AF-Z	11	I1939-1B	0.25	273	g
This study	2.6	303.1	62.6	I1939-1B-LP-DIR-AF	Molspin	3.33E-06	0.295165	273	I1939-1B-LP-DIR-AF-11	LT-AF-Z	12	I1939-1B	0.3	273	g
This study	1.6	314.2	58.2	I1939-1B-LP-DIR-AF	Molspin	2.47E-06	0.218963	273	I1939-1B-LP-DIR-AF-12	LT-AF-Z	13	I1939-1B	0.4	273	g
This study	1.4	308.5	56.3	I1939-1B-LP-DIR-AF	Molspin	1.97E-06	0.174892	273	I1939-1B-LP-DIR-AF-13	LT-AF-Z	14	I1939-1B	0.5	273	g
This study	2.6	319.9	56.9	I1939-1B-LP-DIR-AF	Molspin	1.59E-06	0.140891	273	I1939-1B-LP-DIR-AF-14	LT-AF-Z	15	I1939-1B	0.6	273	g
This study	2.1	319.6	56.8	I1939-1B-LP-DIR-AF	Molspin	1.37E-06	0.120912	273	I1939-1B-LP-DIR-AF-15	LT-AF-Z	16	I1939-1B	0.7	273	g
This study	2.6	318.8	56.3	I1939-1B-LP-DIR-AF	Molspin	1.16E-06	0.102588	273	I1939-1B-LP-DIR-AF-16	LT-AF-Z	17	I1939-1B	0.8	273	g
This study	1.1	320.1	58.1	I1939-1B-LP-DIR-AF	Molspin	1.15E-06	0.10145	273	I1939-1B-LP-DIR-AF-17	LT-AF-Z	18	I1939-1B	0.9	273	g
This study	0.8	319.4	55.4	I1939-1B-LP-DIR-AF	Molspin	1.14E-06	0.101222	273	I1939-1B-LP-DIR-AF-18	LT-AF-Z	19	I1939-1B	1	273	g
This study	1.6	266.9	70.4	I1939-3B-LP-DIR-AF	Molspin	1.74E-05	1.607582	273	I1939-3B-LP-DIR-AF-1	LT-AF-Z	2	I1939-3B	0	273	g
This study	0.5	264.7	66	I1939-3B-LP-DIR-AF	Molspin	1.66E-05	1.532727	273	I1939-3B-LP-DIR-AF-2	LT-AF-Z	3	I1939-3B	0.025	273	g
This study	1.8	268.6	68.8	I1939-3B-LP-DIR-AF	Molspin	1.55E-05	1.435162	273	I1939-3B-LP-DIR-AF-3	LT-AF-Z	4	I1939-3B	0.05	273	g
This study	1.4	283.9	71.5	I1939-3B-LP-DIR-AF	Molspin	1.37E-05	1.263981	273	I1939-3B-LP-DIR-AF-4	LT-AF-Z	5	I1939-3B	0.075	273	g
This study	1.2	276	69.2	I1939-3B-LP-DIR-AF	Molspin	1.12E-05	1.038004	273	I1939-3B-LP-DIR-AF-5	LT-AF-Z	6	I1939-3B	0.1	273	g
This study	1.5	288.6	70.5	I1939-3B-LP-DIR-AF	Molspin	8.71E-06	0.806663	273	I1939-3B-LP-DIR-AF-6	LT-AF-Z	7	I1939-3B	0.125	273	g
This study	1	295.7	69.7	I1939-3B-LP-DIR-AF	Molspin	6.66E-06	0.616973	273	I1939-3B-LP-DIR-AF-7	LT-AF-Z	8	I1939-3B	0.15	273	g
This study	1	304.6	64.5	I1939-3B-LP-DIR-AF	Molspin	5.15E-06	0.477009	273	I1939-3B-LP-DIR-AF-8	LT-AF-Z	9	I1939-3B	0.175	273	g
This study	1	298.1	63.7	I1939-3B-LP-DIR-AF	Molspin	4.86E-06	0.4497	273	I1939-3B-LP-DIR-AF-9	LT-AF-Z	1	I1939-3B	0.2	273	g
This study	1	300.6	59.8	I1939-3B-LP-DIR-AF	Molspin	3.96E-06	0.3669	273	I1939-3B-LP-DIR-AF-10	LT-AF-Z	11	I1939-3B	0.25	273	g
This study	1	301.6	53.4	I1939-3B-LP-DIR-AF	Molspin	3.21E-06	0.2976	273	I1939-3B-LP-DIR-AF-11	LT-AF-Z	12	I1939-3B	0.3	273	g
This study	1	299.8	52	I1939-3B-LP-DIR-AF	Molspin	3.03E-06	0.2801	273	I1939-3B-LP-DIR-AF-12	LT-AF-Z	13	I1939-3B	0.4	273	g
This study	1	298.2	41.3	I1939-3B-LP-DIR-AF	Molspin	2.10E-06	0.1947	273	I1939-3B-LP-DIR-AF-13	LT-AF-Z	14	I1939-3B	0.5	273	g
This study	1	289.6	35.7	I1939-3B-LP-DIR-AF	Molspin	1.69E-06	0.1569	273	I1939-3B-LP-DIR-AF-14	LT-AF-Z	15	I1939-3B	0.6	273	g
This study	1	265.7	61.1	I1939-4B-LP-DIR-AF	Molspin	1.27E-05	1.095475	273	I1939-4B-LP-DIR-AF-1	LT-AF-Z	2	I1939-4B	0	273	g
This study	1	263.4	61.8	I1939-4B-LP-DIR-AF	Molspin	1.17E-05	1.009852	273	I1939-4B-LP-DIR-AF-2	LT-AF-Z	3	I1939-4B	0.0025	273	g
This study	1	266.2	61.9	I1939-4B-LP-DIR-AF	Molspin	1.10E-05	0.948004	273	I1939-4B-LP-DIR-AF-3	LT-AF-Z	4	I1939-4B	0.005	273	g
This study	1	271.1	61.4	I1939-4B-LP-DIR-AF	Molspin	1.01E-05	0.872665	273	I1939-4B-LP-DIR-AF-4	LT-AF-Z	5	I1939-4B	0.0075	273	g
This study	1	274.3	59	I1939-4B-LP-DIR-AF	Molspin	8.70E-06	0.752752	273	I1939-4B-LP-DIR-AF-5	LT-AF-Z	6	I1939-4B	0.01	273	g
This study	1	276.1	55.6	I1939-4B-LP-DIR-AF	Molspin	7.18E-06	0.620737	273	I1939-4B-LP-DIR-AF-6	LT-AF-Z	7	I1939-4B	0.012	273	g
This study	1	283.6	53.6	I1939-4B-LP-DIR-AF	Molspin	5.81E-06	0.503016	273	I1939-4B-LP-DIR-AF-7	LT-AF-Z	8	I1939-4B	0.015	273	g
This study	1	287.7	51	I1939-4B-LP-DIR-AF	Molspin	4.84E-06	0.418361	273	I1939-4B-LP-DIR-AF-8	LT-AF-Z	9	I1939-4B	0.017	273	g
This study	1	292.1	46.9	I1939-4B-LP-DIR-AF	Molspin	4.05E-06	0.3506	273	I1939-4B-LP-DIR-AF-9	LT-AF-Z	1	I1939-4B	0.02	273	g
This study	1	296.4	42.6	I1939-4B-LP-DIR-AF	Molspin	3.08E-06	0.266292	273	I1939-4B-LP-DIR-AF-10	LT-AF-Z	11	I1939-4B	0.025	273	g
This study	1	298.4	40.6	I1939-4B-LP-DIR-AF	Molspin	2.61E-06	0.225447	273	I1939-4B-LP-DIR-AF-11	LT-AF-Z	12	I1939-4B	0.03	273	g
This study	1	297.3	43	I1939-4B-LP-DIR-AF	Molspin	2.65E-06	0.229563	273	I1939-4B-LP-DIR-AF-12	LT-AF-Z	13	I1939-4B	0.04	273	g
This study	1	296	38.4	I1939-4B-LP-DIR-AF	Molspin	1.90E-06	0.164521	273	I1939-4B-LP-DIR-AF-13	LT-AF-Z	14	I1939-4B	0.05	273	g
This study	1	298.6	33.8	I1939-4B-LP-DIR-AF	Molspin	1.69E-06	0.146618	273	I1939-4B-LP-DIR-AF-14	LT-AF-Z	15	I1939-4B	0.06	273	g
This study	1	295.2	38	I1939-4B-LP-DIR-AF	Molspin	1.57E-06	0.135428	273	I1939-4B-LP-DIR-AF-15	LT-AF-Z	16	I1939-4B	0.07	273	g
This study	1	288	37.5	I1939-4B-LP-DIR-AF	Molspin	1.42E-06	0.122859	273	I1939-4B-LP-DIR-AF-16	LT-AF-Z	17	I1939-4B	0.08	273	g
This study	1.8	255.3	75	I1939-6B-LP-DIR-AF	Molspin	1.27E-05	1.581601	273	I1939-6B-LP-DIR-AF-1	LT-AF-Z	2	I1939-6B	0	273	g
This study	1.5	250.3	68.6	I1939-6B-LP-DIR-AF	Molspin	1.07E-05	1.323778	273	I1939-6B-LP-DIR-AF-2	LT-AF-Z	3	I1939-6B	0.025	273	g
This study	1.9	274.2	71.4	I1939-6B-LP-DIR-AF	Molspin	8.84E-06	1.097736	273	I1939-6B-LP-DIR-AF-3	LT-AF-Z	4	I1939-6B	0.05	273	g
This study	2.7	286.2	73.7	I1939-6B-LP-DIR-AF	Molspin	6.98E-06	0.867392	273	I1939-6B-LP-DIR-AF-4	LT-AF-Z	5	I1939-6B	0.075	273	g
This study	2.1	287.5	70.4	I1939-6B-LP-DIR-AF	Molspin	5.29E-06	0.657445	273	I1939-6B-LP-DIR-AF-5	LT-AF-Z	6	I1939-6B	0.1	273	g
This study	0.4	290	67.6	I1939-6B-LP-DIR-AF	Molspin	3.92E-06	0.486824	273	I1939-6B-LP-DIR-AF-6	LT-AF-Z	7	I1939-6B	0.125	273	g
This study	1.1	291.6	68.6	I1939-6B-LP-DIR-AF	Molspin	3.07E-06	0.380934	273	I1939-6B-LP-DIR-AF-7	LT-AF-Z	8	I1939-6B	0.15	273	g
